wavelength_A,flux
7.457099999999862121e+03,1.142451375821361191e-14
7.461999999999861757e+03,1.136714379235466269e-14
7.466899999999861393e+03,1.139222780425495374e-14
7.471799999999861029e+03,1.145750226466628511e-14
7.476699999999860665e+03,1.143096483094902313e-14
7.481599999999860302e+03,1.135807882803156522e-14
7.486499999999859938e+03,1.128005515184665377e-14
7.491399999999859574e+03,1.120094187471806327e-14
7.496299999999859210e+03,1.127371178377635250e-14
7.501199999999858846e+03,1.118425118195260827e-14
7.506099999999858483e+03,1.127718310074429441e-14
7.510999999999858119e+03,1.126301814582529927e-14
7.515899999999857755e+03,1.121651725706275292e-14
7.520799999999857391e+03,1.118942640223764017e-14
7.525699999999857027e+03,1.115104921428405486e-14
7.530599999999856664e+03,1.110849989527560490e-14
7.535499999999856300e+03,1.106595057626715494e-14
7.540399999999855936e+03,1.102340125725870341e-14
7.545299999999855572e+03,1.096739196513475929e-14
7.550199999999855208e+03,1.106330943590924464e-14
7.555099999999854845e+03,1.121291149087141987e-14
7.559999999999854481e+03,1.124587574144998512e-14
7.564899999999854117e+03,1.124044115985692181e-14
7.569799999999853753e+03,1.118954150469385621e-14
7.574699999999853389e+03,1.111964432514191231e-14
7.579599999999853026e+03,1.104832503283828161e-14
7.584499999999852662e+03,1.084735503809209782e-14
7.589399999999852298e+03,1.094386605643985653e-14
7.594299999999851934e+03,1.105346272795346984e-14
7.599199999999851570e+03,1.113794374004204926e-14
7.604099999999851207e+03,1.086135763805666865e-14
7.608999999999850843e+03,1.099186700762418506e-14
7.613899999999850479e+03,1.126199162922166912e-14
7.618799999999850115e+03,1.078665336573904715e-14
7.623699999999849751e+03,1.069021183590237196e-14
7.628599999999849388e+03,1.067215502714270986e-14
7.633499999999849024e+03,1.053301461877004466e-14
7.638399999999848660e+03,1.036818430629901134e-14
7.643299999999848296e+03,1.051814460398249971e-14
7.648199999999847932e+03,1.069981301403086945e-14
7.653099999999847569e+03,1.072547212157387526e-14
7.657999999999847205e+03,1.071762952492111930e-14
7.662899999999846841e+03,1.062263667545999031e-14
7.667799999999846477e+03,1.064996036401602612e-14
7.672699999999846113e+03,1.061528263731921903e-14
7.677599999999845750e+03,1.058071585831775219e-14
7.682499999999845386e+03,1.045529148682442708e-14
7.687399999999845022e+03,1.024601991044349997e-14
7.692299999999844658e+03,1.028601913550429117e-14
7.697199999999844295e+03,1.037758217683949554e-14
7.702099999999843931e+03,1.039213788289202450e-14
7.706999999999843567e+03,1.054141533205111021e-14
7.711899999999843203e+03,1.050385477302388490e-14
7.716799999999842839e+03,1.052798836880172779e-14
7.721699999999842476e+03,1.025905066677197250e-14
7.726599999999842112e+03,1.022022334869345113e-14
7.731499999999841748e+03,1.015107859393857693e-14
7.736399999999841384e+03,1.013641758078007259e-14
7.741299999999841020e+03,1.013195145123383903e-14
7.746199999999840657e+03,1.007628720840217723e-14
7.751099999999840293e+03,1.001319585070051503e-14
7.755999999999839929e+03,9.950104492998852844e-15
7.760899999999839565e+03,1.004730412746875976e-14
7.765799999999839201e+03,1.016578481679093199e-14
7.770699999999838838e+03,1.028426550611310423e-14
7.775599999999838474e+03,1.030262727747330656e-14
7.780499999999838110e+03,1.009979915343997225e-14
7.785399999999837746e+03,9.978248421987800372e-15
7.790299999999837382e+03,9.868625671061416663e-15
7.795199999999837019e+03,9.784440974981201360e-15
7.800099999999836655e+03,9.769748246250910310e-15
7.804999999999836291e+03,9.826355084188273062e-15
7.809899999999835927e+03,9.788680873388997901e-15
7.814799999999835563e+03,9.836671362415129518e-15
7.819699999999835200e+03,9.893207346407149737e-15
7.824599999999834836e+03,9.949743330399171534e-15
7.829499999999834472e+03,1.000627931439119175e-14
7.834399999999834108e+03,9.709519254344203546e-15
7.839299999999833744e+03,9.669150156914447598e-15
7.844199999999833381e+03,9.648994935060196919e-15
7.849099999999833017e+03,9.628839713205947818e-15
7.853999999999832653e+03,9.608684491351697139e-15
7.858899999999832289e+03,9.661059733454338379e-15
7.863799999999831925e+03,9.717580172150913267e-15
7.868699999999831562e+03,9.774100610847489732e-15
7.873599999999831198e+03,9.830621049544064620e-15
7.878499999999830834e+03,9.776840753460035034e-15
7.883399999999830470e+03,9.392424798441555196e-15
7.888299999999830106e+03,8.995036720572405482e-15
7.893199999999829743e+03,9.111591534549372609e-15
7.898099999999829379e+03,9.245121095702627795e-15
7.902999999999829015e+03,9.378650656855882980e-15
7.907899999999828651e+03,9.308733262081371144e-15
7.912799999999828287e+03,9.234132089334526059e-15
7.917699999999827924e+03,9.157117059261618820e-15
7.922599999999827560e+03,9.309084661213253226e-15
7.927499999999827196e+03,9.464076670206354532e-15
7.932399999999826832e+03,9.280238170656309236e-15
7.937299999999826468e+03,9.281549070037956524e-15
7.942199999999826105e+03,9.450075111978370864e-15
7.947099999999825741e+03,9.540887355558491424e-15
7.951999999999825377e+03,9.531297099495491713e-15
7.956899999999825013e+03,9.633258216583037347e-15
7.961799999999824649e+03,9.455888175094482897e-15
7.966699999999824286e+03,9.278518133605930025e-15
7.971599999999823922e+03,9.103092988647436869e-15
7.976499999999823558e+03,9.018281534632259869e-15
7.981399999999823194e+03,9.051325467256327103e-15
7.986299999999822830e+03,9.085380991979325323e-15
7.991199999999822467e+03,9.150841419399133278e-15
7.996099999999822103e+03,9.215254823039282202e-15
8.000999999999821739e+03,9.249296300466905188e-15
8.005899999999821375e+03,9.198614329938730559e-15
8.010799999999821011e+03,9.124327818827991028e-15
8.015699999999820648e+03,9.290419868729751742e-15
8.020599999999820284e+03,9.148933396905515137e-15
8.025499999999819920e+03,9.014849169979182252e-15
8.030399999999819556e+03,9.004292591715731205e-15
8.035299999999819192e+03,8.991434036549448556e-15
8.040199999999818829e+03,8.944266058184237447e-15
8.045099999999818465e+03,8.909777474441874456e-15
8.049999999999818101e+03,9.045786462752742411e-15
8.054899999999817737e+03,9.175064315696125228e-15
8.059799999999817373e+03,9.194886262664517030e-15
8.064699999999817010e+03,8.922408140032480662e-15
8.069599999999816646e+03,8.928956400653921218e-15
8.074499999999816282e+03,8.935504661275360197e-15
8.079399999999815918e+03,8.942052921896799176e-15
8.084299999999815554e+03,8.930205911940517718e-15
8.089199999999815191e+03,8.759349916201381367e-15
8.094099999999814827e+03,8.744372714864219722e-15
8.098999999999814463e+03,8.719293749969640535e-15
8.103899999999814099e+03,8.668079643343152578e-15
8.108799999999813735e+03,8.616865536716666198e-15
8.113699999999813372e+03,8.591972664496831557e-15
8.118599999999813008e+03,8.772186475177007869e-15
8.123499999999812644e+03,8.924361071749069037e-15
8.128399999999812280e+03,8.863064436172846136e-15
8.133299999999811916e+03,8.745382685814864556e-15
8.138199999999811553e+03,8.646225476578282008e-15
8.143099999999811189e+03,8.644821278042690639e-15
8.147999999999810825e+03,8.728869272765703255e-15
8.152899999999810461e+03,8.603386301022982432e-15
8.157799999999810098e+03,8.567113378500437614e-15
8.162699999999809734e+03,8.534966490450459855e-15
8.167599999999809370e+03,8.527017465690716280e-15
8.172499999999809006e+03,8.522648922937807103e-15
8.177399999999808642e+03,8.538809592559032116e-15
8.182299999999808279e+03,8.571901549500944534e-15
8.187199999999807915e+03,8.643772480675805289e-15
8.192099999999807551e+03,8.535365114154277786e-15
8.196999999999807187e+03,8.456397551008512478e-15
8.201899999999806823e+03,8.523106215680336971e-15
8.206799999999806460e+03,8.589814880352161464e-15
8.211699999999806096e+03,8.656523545023985957e-15
8.216599999999805732e+03,8.721915764782611538e-15
8.221499999999805368e+03,8.741169931940168701e-15
8.226399999999805004e+03,8.582463785983373831e-15
8.231299999999804641e+03,8.461652144137204838e-15
8.236199999999804277e+03,8.498983260637199349e-15
8.241099999999803913e+03,8.524920951188283580e-15
8.245999999999803549e+03,8.550440844238571735e-15
8.250899999999803185e+03,8.574292850110757865e-15
8.255799999999802822e+03,8.513217409530703086e-15
8.260699999999802458e+03,8.244634875515978864e-15
8.265599999999802094e+03,8.623529627959667273e-15
8.270499999999801730e+03,9.290477619164630895e-15
8.275399999999801366e+03,8.494937602755034767e-15
8.280299999999801003e+03,8.407742515531937553e-15
8.285199999999800639e+03,8.314127239553851602e-15
8.290099999999800275e+03,8.283644457904330092e-15
8.294999999999799911e+03,8.373978029517425390e-15
8.299899999999799547e+03,8.044151813077363783e-15
8.304799999999799184e+03,8.114904874459815755e-15
8.309699999999798820e+03,8.185657935842266148e-15
8.314599999999798456e+03,8.255658178692466264e-15
8.319499999999798092e+03,8.240008629201090397e-15
8.324399999999797728e+03,8.092068630679384382e-15
8.329299999999797365e+03,8.125597373485829435e-15
8.334199999999797001e+03,7.797753450345839301e-15
8.339099999999796637e+03,7.867265771161536658e-15
8.343999999999796273e+03,7.936778091977235593e-15
8.348899999999795909e+03,8.006290412792934529e-15
8.353799999999795546e+03,8.026262688098342611e-15
8.358699999999795182e+03,7.981319913114807923e-15
8.363599999999794818e+03,8.076127487036172473e-15
8.368499999999794454e+03,8.070262861441151637e-15
8.373399999999794090e+03,8.043510084838327302e-15
8.378299999999793727e+03,7.936882631590895809e-15
8.383199999999793363e+03,7.816599430325681375e-15
8.388099999999792999e+03,7.837765785087917290e-15
8.392999999999792635e+03,7.882499305953354892e-15
8.397899999999792271e+03,7.899327867794484638e-15
8.402799999999791908e+03,7.851483363794926339e-15
8.407699999999791544e+03,7.803638859795368040e-15
8.412599999999791180e+03,7.838615469646186010e-15
8.417499999999790816e+03,7.990411795437991429e-15
8.422399999999790452e+03,7.997597673730672371e-15
8.427299999999790089e+03,7.901063137410534960e-15
8.432199999999789725e+03,7.674189029215454504e-15
8.437099999999789361e+03,7.632110651584737903e-15
8.441999999999788997e+03,7.711959339012797482e-15
8.446899999999788633e+03,7.917430861305783702e-15
8.451799999999788270e+03,7.883037420193244959e-15
8.456699999999787906e+03,8.643019942637230426e-15
8.461599999999787542e+03,1.093691146925678988e-14
8.466499999999787178e+03,1.091346534208650738e-14
8.471399999999786814e+03,8.003759181077890731e-15
8.476299999999786451e+03,7.888701622517641967e-15
8.481199999999786087e+03,7.818081836775062357e-15
8.486099999999785723e+03,7.624344679341124737e-15
8.490999999999785359e+03,7.575723152388984188e-15
8.495899999999784995e+03,7.510788302043911217e-15
8.500799999999784632e+03,7.556538180909913042e-15
8.505699999999784268e+03,7.446719403293053849e-15
8.510599999999783904e+03,7.388061238213399816e-15
8.515499999999783540e+03,7.413589452777744054e-15
8.520399999999783176e+03,7.439117667342088291e-15
8.525299999999782813e+03,7.464645881906432528e-15
8.530199999999782449e+03,7.490174096470776765e-15
8.535099999999782085e+03,7.534113739968778250e-15
8.539999999999781721e+03,7.510937947722916021e-15
8.544899999999781357e+03,7.343704496856943639e-15
8.549799999999780994e+03,7.319508893652909458e-15
8.554699999999780630e+03,7.409567508814767131e-15
8.559599999999780266e+03,7.360723951435291695e-15
8.564499999999779902e+03,7.341501434654872188e-15
8.569399999999779538e+03,7.336755669605677341e-15
8.574299999999779175e+03,7.260044809247319662e-15
8.579199999999778811e+03,7.118423061974049131e-15
8.584099999999778447e+03,7.030252003212574343e-15
8.588999999999778083e+03,7.101385997863695977e-15
8.593899999999777719e+03,7.245297074655465934e-15
8.598799999999777356e+03,7.215296290505138597e-15
8.603699999999776992e+03,7.121274884985517062e-15
8.608599999999776628e+03,7.226541410055695772e-15
8.613499999999776264e+03,7.337889331013724058e-15
8.618399999999775901e+03,7.729328238267191324e-15
8.623299999999775537e+03,7.885931843091142382e-15
8.628199999999775173e+03,7.444947135702809726e-15
8.633099999999774809e+03,7.367459795094081177e-15
8.637999999999774445e+03,7.326434661773428894e-15
8.642899999999774082e+03,7.054627252514274552e-15
8.647799999999773718e+03,6.977764781802133743e-15
8.652699999999773354e+03,7.105368719847660664e-15
8.657599999999772990e+03,7.346508644131591725e-15
8.662499999999772626e+03,7.416405111563456287e-15
8.667399999999772263e+03,7.303637195500586087e-15
8.672299999999771899e+03,7.190869279437715888e-15
8.677199999999771535e+03,7.173326986603369947e-15
8.682099999999771171e+03,7.168251464753854302e-15
8.686999999999770807e+03,7.157699437767991070e-15
8.691899999999770444e+03,7.282161380266739641e-15
8.696799999999770080e+03,7.383102628237991530e-15
8.701699999999769716e+03,7.408905955174471442e-15
8.706599999999769352e+03,7.501063439521464969e-15
8.711499999999768988e+03,7.436156556527257937e-15
8.716399999999768625e+03,7.167643633616259073e-15
8.721299999999768261e+03,7.076055272179344324e-15
8.726199999999767897e+03,7.112413252686251385e-15
8.731099999999767533e+03,7.055090544612883004e-15
8.735999999999767169e+03,7.044429582977112978e-15
8.740899999999766806e+03,7.039566073877473847e-15
8.745799999999766442e+03,6.933085001857926119e-15
8.750699999999766078e+03,6.971067635284721520e-15
8.755599999999765714e+03,7.049265585973284227e-15
8.760499999999765350e+03,7.037127904665898087e-15
8.765399999999764987e+03,6.964340065345001087e-15
8.770299999999764623e+03,6.848886653733171978e-15
8.775199999999764259e+03,6.733433242121342869e-15
8.780099999999763895e+03,6.689129832332236424e-15
8.784999999999763531e+03,6.723178226611055173e-15
8.789899999999763168e+03,6.753347185417391522e-15
8.794799999999762804e+03,6.972946935493426575e-15
8.799699999999762440e+03,7.021430052921367466e-15
8.804599999999762076e+03,6.840211606970072510e-15
8.809499999999761712e+03,6.779425488944342217e-15
8.814399999999761349e+03,6.802391207500777680e-15
8.819299999999760985e+03,6.747918823513664984e-15
8.824199999999760621e+03,6.743904409403344844e-15
8.829099999999760257e+03,6.808194306498221898e-15
8.833999999999759893e+03,6.826749874807851597e-15
8.838899999999759530e+03,6.813508700253475198e-15
8.843799999999759166e+03,6.902084345830602234e-15
8.848699999999758802e+03,6.760365189107668863e-15
8.853599999999758438e+03,6.527133278621054002e-15
8.858499999999758074e+03,6.508870545204669466e-15
8.863399999999757711e+03,6.609347882163348866e-15
8.868299999999757347e+03,6.723362034002104450e-15
8.873199999999756983e+03,6.799838915006267369e-15
8.878099999999756619e+03,6.803699827840460660e-15
8.882999999999756255e+03,6.778826760381306510e-15
8.887899999999755892e+03,6.724911328118923710e-15
8.892799999999755528e+03,6.679440421143686841e-15
8.897699999999755164e+03,6.606013458596404642e-15
8.902599999999754800e+03,6.552080850551191716e-15
8.907499999999754436e+03,6.476213069478131251e-15
8.912399999999754073e+03,6.533506481871291447e-15
8.917299999999753709e+03,6.668462390467827507e-15
8.922199999999753345e+03,6.522163060913618964e-15
8.927099999999752981e+03,6.443059540071120841e-15
8.931999999999752617e+03,6.500007968618018302e-15
8.936899999999752254e+03,6.575322511752093265e-15
8.941799999999751890e+03,6.515705357297545133e-15
8.946699999999751526e+03,6.435624887652570972e-15
8.951599999999751162e+03,6.518657510394450725e-15
8.956499999999750798e+03,6.665031642987921764e-15
8.961399999999750435e+03,6.680301141484323731e-15
8.966299999999750071e+03,6.651180311636100751e-15
8.971199999999749707e+03,6.626542882192156959e-15
8.976099999999749343e+03,6.601905452748213956e-15
8.980999999999748979e+03,6.543531238931717290e-15
8.985899999999748616e+03,6.471948686904329178e-15
8.990799999999748252e+03,6.496497715034513623e-15
8.995699999999747888e+03,6.401130731025094584e-15
9.000599999999747524e+03,6.247998078658863995e-15
9.005499999999747160e+03,6.519744520299579877e-15
9.010399999999746797e+03,6.476799469664809793e-15
9.015299999999746433e+03,6.503353639772262555e-15
9.020199999999746069e+03,6.609260713672942200e-15
9.025099999999745705e+03,6.518568689599702765e-15
9.029999999999745341e+03,6.295489509191206313e-15
9.034899999999744978e+03,6.376862499814920995e-15
9.039799999999744614e+03,6.382116233537692036e-15
9.044699999999744250e+03,6.332188167728927422e-15
9.049599999999743886e+03,6.296672717270816702e-15
9.054499999999743522e+03,6.342478525386771341e-15
9.059399999999743159e+03,6.410555049666601237e-15
9.064299999999742795e+03,6.377351227631143744e-15
9.069199999999742431e+03,6.316163875349278972e-15
9.074099999999742067e+03,6.304505545949224078e-15
9.078999999999741704e+03,6.417557032500688123e-15
9.083899999999741340e+03,6.248827532378282969e-15
9.088799999999740976e+03,6.244412547816292961e-15
9.093699999999740612e+03,6.358387768773478248e-15
9.098599999999740248e+03,6.110634556018040407e-15
9.103499999999739885e+03,6.234346383450898738e-15
9.108399999999739521e+03,6.280467323060928383e-15
9.113299999999739157e+03,6.195508503066327427e-15
9.118199999999738793e+03,6.128058075305681213e-15
9.123099999999738429e+03,6.068400822323643055e-15
9.127999999999738066e+03,6.041413720266295588e-15
9.132899999999737702e+03,6.020918069794607025e-15
9.137799999999737338e+03,6.075867953426994231e-15
9.142699999999736974e+03,8.415398040044763709e-15
9.147599999999736610e+03,1.116794375426701875e-14
9.152499999999736247e+03,9.214343577588934901e-15
9.157399999999735883e+03,6.456293294967101381e-15
9.162299999999735519e+03,5.976293070169856906e-15
9.167199999999735155e+03,6.181639522931090090e-15
9.172099999999734791e+03,5.946549124947554675e-15
9.176999999999734428e+03,6.055326914772335817e-15
9.181899999999734064e+03,5.897825761732446430e-15
9.186799999999733700e+03,6.292905588470643191e-15
9.191699999999733336e+03,6.272358816787276637e-15
9.196599999999732972e+03,6.188027609712696197e-15
9.201499999999732609e+03,6.040831266430771772e-15
9.206399999999732245e+03,5.878108906756116175e-15
9.211299999999731881e+03,5.882096705846901811e-15
9.216199999999731517e+03,5.904272120436025911e-15
9.221099999999731153e+03,5.849727569149092958e-15
9.225999999999730790e+03,5.787616208252867799e-15
9.230899999999730426e+03,5.774749101893390394e-15
9.235799999999730062e+03,5.801908233631630795e-15
9.240699999999729698e+03,5.921846874875271965e-15
9.245599999999729334e+03,5.815445626172118189e-15
9.250499999999728971e+03,6.026952153435497382e-15
9.255399999999728607e+03,5.997636150618946649e-15
9.260299999999728243e+03,5.951094543108197365e-15
9.265199999999727879e+03,5.904552935597448080e-15
9.270099999999727515e+03,5.943002411149696231e-15
9.274999999999727152e+03,5.985817065104989146e-15
9.279899999999726788e+03,5.780293348825394086e-15
9.284799999999726424e+03,5.782932403166960832e-15
9.289699999999726060e+03,5.895190334508659751e-15
9.294599999999725696e+03,5.785422542951791665e-15
9.299499999999725333e+03,5.764641953630259172e-15
9.304399999999724969e+03,5.746207703649084736e-15
9.309299999999724605e+03,6.058795058274413967e-15
9.314199999999724241e+03,5.978159462147495725e-15
9.319099999999723877e+03,5.892909752799857259e-15
9.323999999999723514e+03,5.688038220344273447e-15
9.328899999999723150e+03,5.841252416154080988e-15
9.333799999999722786e+03,5.844102366450944775e-15
9.338699999999722422e+03,5.871592730047676312e-15
9.343599999999722058e+03,6.054073483674204416e-15
9.348499999999721695e+03,5.740406535520135006e-15
9.353399999999721331e+03,5.626836642624402529e-15
9.358299999999720967e+03,6.581404029277587292e-15
9.363199999999720603e+03,6.072663472700129397e-15
9.368099999999720239e+03,5.583990901665030647e-15
9.372999999999719876e+03,5.585863097796779182e-15
9.377899999999719512e+03,5.587735293928527717e-15
9.382799999999719148e+03,5.588694642930520103e-15
9.387699999999718784e+03,5.565943462393856047e-15
9.392599999999718420e+03,5.433776538807039126e-15
9.397499999999718057e+03,5.451489310181758962e-15
9.402399999999717693e+03,5.488835513695629029e-15
9.407299999999717329e+03,5.459397773096730214e-15
9.412199999999716965e+03,5.429960032497830610e-15
9.417099999999716601e+03,5.405279534397291562e-15
9.421999999999716238e+03,5.432463047395522244e-15
9.426899999999715874e+03,5.449915640267415181e-15
9.431799999999715510e+03,5.488388189988139041e-15
9.436699999999715146e+03,5.526860739708862901e-15
9.441599999999714782e+03,5.570846939427338209e-15
9.446499999999714419e+03,5.656859804375497690e-15
9.451399999999714055e+03,5.698762350681387189e-15
9.456299999999713691e+03,5.719670068324003573e-15
9.461199999999713327e+03,5.582713948043944867e-15
9.466099999999712963e+03,5.418615918369062841e-15
9.470999999999712600e+03,5.112044169536849680e-15
9.475899999999712236e+03,5.107891168049614820e-15
9.480799999999711872e+03,5.135809614529323968e-15
9.485699999999711508e+03,5.317010680338010201e-15
9.490599999999711144e+03,5.263114955882276570e-15
9.495499999999710781e+03,5.379618175588225149e-15
9.500399999999710417e+03,5.472604008171510243e-15
9.505299999999710053e+03,5.461476449075992627e-15
9.510199999999709689e+03,5.479476894833748564e-15
9.515099999999709325e+03,5.489321413631106599e-15
9.519999999999708962e+03,5.459570301967476320e-15
9.524899999999708598e+03,5.429819190303845252e-15
9.529799999999708234e+03,5.411292253565867446e-15
9.534699999999707870e+03,5.442433033683125907e-15
9.539599999999707507e+03,5.467940348299398310e-15
9.544499999999707143e+03,5.469950989497233196e-15
9.549399999999706779e+03,5.471961630695067294e-15
9.554299999999706415e+03,5.473972271892902180e-15
9.559199999999706051e+03,5.475982913090737067e-15
9.564099999999705688e+03,5.477993554288571953e-15
9.568999999999705324e+03,5.468507738236591180e-15
9.573899999999704960e+03,5.449908390927687542e-15
9.578799999999704596e+03,5.539472979143067023e-15
9.583699999999704232e+03,5.579465367135324954e-15
9.588599999999703869e+03,5.514858818625925845e-15
9.593499999999703505e+03,5.570940899186067906e-15
9.598399999999703141e+03,5.437271838177665599e-15
9.603299999999702777e+03,5.303665023319176992e-15
9.608199999999702413e+03,5.137742437125921069e-15
9.613099999999702050e+03,4.947407707813082012e-15
9.617999999999701686e+03,4.951599978283860159e-15
9.622899999999701322e+03,5.027529398272282579e-15
9.627799999999700958e+03,5.119573545928389726e-15
9.632699999999700594e+03,4.903506273598470034e-15
9.637599999999700231e+03,5.079006126791281818e-15
9.642499999999699867e+03,5.128783531406520696e-15
9.647399999999699503e+03,4.971139758910471662e-15
9.652299999999699139e+03,5.051408159864631578e-15
9.657199999999698775e+03,5.131676560818792284e-15
9.662099999999698412e+03,5.211944961772952201e-15
9.666999999999698048e+03,5.292213362727112117e-15
9.671899999999697684e+03,5.262145625807626844e-15
9.676799999999697320e+03,5.094598261558737785e-15
9.681699999999696956e+03,5.096206925451471994e-15
9.686599999999696593e+03,5.003066035383639808e-15
9.691499999999696229e+03,4.912275952271675807e-15
9.696399999999695865e+03,4.909351282562657009e-15
9.701299999999695501e+03,4.906426612853638211e-15
9.706199999999695137e+03,4.903501943144619413e-15
9.711099999999694774e+03,4.900577273435600616e-15
9.715999999999694410e+03,4.916586151585790663e-15
9.720899999999694046e+03,4.965945420206428529e-15
9.725799999999693682e+03,4.990389437127114842e-15
9.730699999999693318e+03,4.972741569374211765e-15
9.735599999999692955e+03,4.968253433025560428e-15
9.740499999999692591e+03,4.985094320122708029e-15
9.745399999999692227e+03,5.001935207219855630e-15
9.750299999999691863e+03,5.018776094317003231e-15
9.755199999999691499e+03,5.035616981414151620e-15
9.760099999999691136e+03,5.027549520042804683e-15
9.764999999999690772e+03,4.983049265536330475e-15
9.769899999999690408e+03,4.938549011029857056e-15
9.774799999999690044e+03,4.896743761945520400e-15
9.779699999999689680e+03,4.858646935479101984e-15
9.784599999999689317e+03,4.820550109012683569e-15
9.789499999999688953e+03,4.782453282546265154e-15
9.794399999999688589e+03,4.838053087166904697e-15
9.799299999999688225e+03,4.863396356222344675e-15
9.804199999999687861e+03,4.693216779547860383e-15
9.809099999999687498e+03,4.617172143733286258e-15
9.813999999999687134e+03,4.670175230220445367e-15
9.818899999999686770e+03,4.811943446845725492e-15
9.823799999999686406e+03,4.731962820611091856e-15
9.828699999999686042e+03,4.611988923611076686e-15
9.833599999999685679e+03,4.845193968766593319e-15
9.838499999999685315e+03,4.969820600749177903e-15
9.843399999999684951e+03,4.979607162420327208e-15
9.848299999999684587e+03,5.012764393091420288e-15
9.853199999999684223e+03,5.069655491730509623e-15
9.858099999999683860e+03,4.997357161317111486e-15
9.862999999999683496e+03,4.799104949937396905e-15
9.867899999999683132e+03,4.751427565997635729e-15
9.872799999999682768e+03,4.844662463474778133e-15
9.877699999999682404e+03,4.751151399810303848e-15
9.882599999999682041e+03,4.739301233921312478e-15
9.887499999999681677e+03,4.625557474547624390e-15
9.892399999999681313e+03,4.530471144625552406e-15
9.897299999999680949e+03,4.570656135675548835e-15
9.902199999999680585e+03,4.447613274792016731e-15
9.907099999999680222e+03,4.356407740116498717e-15
9.911999999999679858e+03,4.334645605508462212e-15
9.916899999999679494e+03,4.383305168339685151e-15
9.921799999999679130e+03,4.485454868881876694e-15
9.926699999999678766e+03,4.513971525674255966e-15
9.931599999999678403e+03,4.629246927172300273e-15
9.936499999999678039e+03,4.580107911162415505e-15
9.941399999999677675e+03,4.789068527043044634e-15
9.946299999999677311e+03,4.934459497057741512e-15
9.951199999999676947e+03,4.781055456161587092e-15
9.956099999999676584e+03,4.731399002561166016e-15
9.960999999999676220e+03,4.770923998984066170e-15
9.965899999999675856e+03,4.769968757650738212e-15
9.970799999999675492e+03,4.744312971835737931e-15
9.975699999999675128e+03,4.869272965151366430e-15
9.980599999999674765e+03,4.887098572371744563e-15
9.985499999999674401e+03,4.793861007336203660e-15
9.990399999999674037e+03,4.700623442300662758e-15
9.995299999999673673e+03,4.565223350300042304e-15
1.000019999999967331e+04,4.329875836296074825e-15
1.000509999999967295e+04,4.403781857801187095e-15
1.000999999999967258e+04,4.325673522452765865e-15
1.001489999999967222e+04,4.512194435456259449e-15
1.001979999999967185e+04,4.550935102591598825e-15
1.002469999999967149e+04,4.504103512449291746e-15
1.002959999999967113e+04,4.534636330962117372e-15
1.003449999999967076e+04,4.583213404049649760e-15
1.003939999999967040e+04,4.631790477137182147e-15
1.004429999999967004e+04,4.733415929710962402e-15
1.004919999999966967e+04,4.856973397027370056e-15
1.005409999999966931e+04,4.980530864343778500e-15
1.005899999999966894e+04,5.016091545350870681e-15
1.006389999999966858e+04,5.018106348000253849e-15
1.006879999999966822e+04,5.020121150649636228e-15
1.007369999999966785e+04,4.969698687041947239e-15
1.007859999999966749e+04,4.900909310345436196e-15
1.008349999999966712e+04,4.932566035033233452e-15
1.008839999999966676e+04,4.997399689976361357e-15
1.009329999999966640e+04,5.095207289284981122e-15
1.009819999999966603e+04,5.331480018943350404e-15
1.010309999999966567e+04,5.606383093797024623e-15
1.010799999999966531e+04,5.881286168650698842e-15
1.011289999999966494e+04,6.156189243504373061e-15
1.011779999999966458e+04,6.431092318358047280e-15
1.012269999999966421e+04,5.832982941708189776e-15
1.012759999999966385e+04,5.011968376194435168e-15
1.013249999999966349e+04,5.147964314093275533e-15
1.013739999999966312e+04,4.824739787796937520e-15
1.014229999999966276e+04,4.992074646562493475e-15
1.014719999999966240e+04,4.692481967540276989e-15
1.015209999999966203e+04,5.119337763873747708e-15
1.015699999999966167e+04,4.694566514457818972e-15
1.016189999999966130e+04,4.666005990478010459e-15
1.016679999999966094e+04,4.271960366214751953e-15
1.017169999999966058e+04,4.422181837272414091e-15
1.017659999999966021e+04,4.680357118379506069e-15
1.018149999999965985e+04,4.575632922206260177e-15
1.018639999999965949e+04,4.635855863122384347e-15
1.019129999999965912e+04,4.546876351462131704e-15
1.019619999999965876e+04,5.390080444247667430e-15
1.020109999999965839e+04,8.209634687386473835e-15
1.020599999999965803e+04,7.404917028420208391e-15
1.021089999999965767e+04,6.144379570275826737e-15
1.021579999999965730e+04,4.883842112131445871e-15
1.022069999999965694e+04,4.541224988158699991e-15
1.022559999999965657e+04,4.287326897702248512e-15
1.023049999999965621e+04,4.271648813503905688e-15
1.023539999999965585e+04,4.064134023045729734e-15
1.024029999999965548e+04,3.840584220696462229e-15
1.024519999999965512e+04,3.631885588043951485e-15
1.025009999999965476e+04,nan
1.025499999999965439e+04,nan
1.025989999999965403e+04,nan
